,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
398,A4dzocYPoer0llJydoQU-g,mikkeller-bar-san-francisco,Mikkeller Bar,https://s3-media4.fl.yelpcdn.com/bphoto/YjiIyMJg8lFmh5Vm4fqtGA/o.jpg,False,https://www.yelp.com/biz/mikkeller-bar-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1247,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 37.783976, 'longitude': -122.408981}",[],$$,"{'address1': '34 Mason St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['34 Mason St', 'San Francisco, CA 94102']}",+14159840279,(415) 984-0279,3523.104049813655
399,NMTWmJKWxJD1flwkn7JIPA,ace-wasabi-rock-n-roll-sushi-san-francisco,Ace Wasabi  Rock-N-Roll Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/0a15BpV0emDFaEMmoAtwnw/o.jpg,False,https://www.yelp.com/biz/ace-wasabi-rock-n-roll-sushi-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1008,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 37.80016, 'longitude': -122.43813}","['delivery', 'pickup']",$$,"{'address1': '3339 Steiner St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['3339 Steiner St', 'San Francisco, CA 94123']}",+14155674903,(415) 567-4903,4371.288520776773
400,OeTD5HlXMjrmztfu02niQQ,bursa-san-francisco,Bursa,https://s3-media3.fl.yelpcdn.com/bphoto/nkB0IoLoKxM4skSgyV0CxA/o.jpg,False,https://www.yelp.com/biz/bursa-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,875,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 37.74036, 'longitude': -122.46674}","['pickup', 'delivery']",$$,"{'address1': '60 West Portal Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94127', 'country': 'US', 'state': 'CA', 'display_address': ['60 West Portal Ave', 'San Francisco, CA 94127']}",+14155644006,(415) 564-4006,3513.3661784309934
401,c70nh-BV7Nn_rnNXDXnABg,curry-leaf-san-francisco,Curry Leaf,https://s3-media1.fl.yelpcdn.com/bphoto/wbXDTFHuV71IU2IfAI9-gw/o.jpg,False,https://www.yelp.com/biz/curry-leaf-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,758,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.5,"{'latitude': 37.80308, 'longitude': -122.41452}","['pickup', 'delivery']",$$,"{'address1': '943 Columbus Ave', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['943 Columbus Ave', 'San Francisco, CA 94133']}",+14154404293,(415) 440-4293,5071.258920165355
402,f8kY-c4xNHanSwQuI3nYGg,thai-idea-vegetarian-san-francisco-2,Thai Idea Vegetarian,https://s3-media3.fl.yelpcdn.com/bphoto/1itUUMXZWgu3eNWXRMaJIg/o.jpg,False,https://www.yelp.com/biz/thai-idea-vegetarian-san-francisco-2?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,779,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 37.7834938, 'longitude': -122.4190575}","['pickup', 'delivery']",$$,"{'address1': '710 Polk St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['710 Polk St', 'San Francisco, CA 94109']}",+14154408344,(415) 440-8344,2940.7845152703358
403,pYk2UZ_AUGWO4s8YFepRHQ,marnee-thai-san-francisco,Marnee Thai,https://s3-media1.fl.yelpcdn.com/bphoto/RA1KBue8kevZ74WcHg9p1g/o.jpg,False,https://www.yelp.com/biz/marnee-thai-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1894,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 37.76311, 'longitude': -122.4818}","['pickup', 'delivery']",$$,"{'address1': '2225 Irving St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['2225 Irving St', 'San Francisco, CA 94122']}",+14156659500,(415) 665-9500,4001.123428251902
404,UXru0FThfONxJQ95oPnaBw,zeitgeist-san-francisco,Zeitgeist,https://s3-media2.fl.yelpcdn.com/bphoto/XmEQezVOvHdOV25Rs1Mzsg/o.jpg,False,https://www.yelp.com/biz/zeitgeist-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,2691,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",3.5,"{'latitude': 37.77003, 'longitude': -122.4221}",['delivery'],$,"{'address1': '199 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['199 Valencia St', 'San Francisco, CA 94103']}",+14152557505,(415) 255-7505,1619.0323877079472
405,OEBWAAJ3FmcseeP1oNwzBQ,capos-by-tony-gemignani-san-francisco-2,Capo's by Tony Gemignani,https://s3-media3.fl.yelpcdn.com/bphoto/lKum_AY88eP999DzrXj4mw/o.jpg,False,https://www.yelp.com/biz/capos-by-tony-gemignani-san-francisco-2?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,896,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",4.0,"{'latitude': 37.7985156, 'longitude': -122.4084149}","['pickup', 'delivery']",$$,"{'address1': '641 Vallejo St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['641 Vallejo St', 'San Francisco, CA 94133']}",+14159868998,(415) 986-8998,4854.341794928763
406,KRDQab-AjHP66pcbkbc5qQ,coffeeshop-san-francisco,CoffeeShop,https://s3-media4.fl.yelpcdn.com/bphoto/9m2hbtnBScD-kU70Bbzrfg/o.jpg,False,https://www.yelp.com/biz/coffeeshop-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,379,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 37.747, 'longitude': -122.41865}",['delivery'],$$,"{'address1': '3139 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3139 Mission St', 'San Francisco, CA 94110']}",+14153683802,(415) 368-3802,2193.831991835748
407,Ep3VtYXc-wvSAp8SaEGa_Q,cafe-bunn-mi-san-francisco,Cafe Bunn Mi,https://s3-media1.fl.yelpcdn.com/bphoto/-I13u6YwN23fTpfQQKri_w/o.jpg,False,https://www.yelp.com/biz/cafe-bunn-mi-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1359,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 37.78273, 'longitude': -122.46369}",['delivery'],$$,"{'address1': '417 Clement St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['417 Clement St', 'San Francisco, CA 94118']}",+14156688908,(415) 668-8908,3420.8634421767883
408,ZWvXWUhJUBph9Ip1a2j-xw,ananda-fuara-san-francisco,Ananda Fuara,https://s3-media1.fl.yelpcdn.com/bphoto/d_KP_fHwOw8N2sPUGOcvaQ/o.jpg,False,https://www.yelp.com/biz/ananda-fuara-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1129,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 37.7778988, 'longitude': -122.41629668434057}","['pickup', 'delivery']",$$,"{'address1': '1298 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['1298 Market St', 'San Francisco, CA 94102']}",+14156211994,(415) 621-1994,2590.384579014605
409,xErl0-LbQO9n-5e6ZQQ-Uw,shabu-club-san-francisco,Shabu Club,https://s3-media3.fl.yelpcdn.com/bphoto/lSz5OOjBHGk2M2c_LEAS-w/o.jpg,False,https://www.yelp.com/biz/shabu-club-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,908,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 37.782569137755, 'longitude': -122.469567032772}","['restaurant_reservation', 'pickup', 'delivery']",$$$,"{'address1': '951 Clement St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['951 Clement St', 'San Francisco, CA 94118']}",+14157425265,(415) 742-5265,3778.9270350381084
410,-STLHuhs2WXTOa1ucsRb_w,joe-s-ice-cream-san-francisco,Joe’s Ice Cream,https://s3-media1.fl.yelpcdn.com/bphoto/qDV-Ta4uMeVjnVTmynChgw/o.jpg,False,https://www.yelp.com/biz/joe-s-ice-cream-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,895,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.0,"{'latitude': 37.780617, 'longitude': -122.477741}","['pickup', 'delivery']",$,"{'address1': '5420 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['5420 Geary Blvd', 'San Francisco, CA 94121']}",+14157511950,(415) 751-1950,4240.37128058132
411,_RysiB_bqTgCBmG8W96H4A,in-n-out-burger-san-francisco,In-N-Out Burger,https://s3-media3.fl.yelpcdn.com/bphoto/tA7IhV3Kub0eqPpi_X6-JQ/o.jpg,False,https://www.yelp.com/biz/in-n-out-burger-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1907,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 37.80775, 'longitude': -122.418554}",[],$,"{'address1': '333 Jefferson', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['333 Jefferson', 'San Francisco, CA 94133']}",+18007861000,(800) 786-1000,5441.685115814016
412,x29tzG5M7VbZhpG1jcREKQ,cafe-de-casa-san-francisco-3,Cafe de Casa,https://s3-media3.fl.yelpcdn.com/bphoto/Y2Nf-w5BfjvsI5xJfi8XIA/o.jpg,False,https://www.yelp.com/biz/cafe-de-casa-san-francisco-3?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,498,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.5,"{'latitude': 37.8061099, 'longitude': -122.41892}","['pickup', 'delivery']",$$,"{'address1': '2701 Leavenworth St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['2701 Leavenworth St', 'San Francisco, CA 94133']}",+14153451055,(415) 345-1055,5255.301571218139
413,GIm5jbvmymBNo_e7Y84efw,rye-san-francisco,Rye,https://s3-media4.fl.yelpcdn.com/bphoto/-fv6K7Nn0u--YfIQYPOB7w/o.jpg,False,https://www.yelp.com/biz/rye-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1315,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 37.78668416827919, 'longitude': -122.41459753156774}",[],$$,"{'address1': '688 Geary St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['688 Geary St', 'San Francisco, CA 94102']}",+14154744448,(415) 474-4448,3450.8604765516925
414,B_PStt9QFGs4BrgNxegbjg,nightlife-san-francisco-4,NightLife,https://s3-media2.fl.yelpcdn.com/bphoto/P2ZJPuEAAh5rflgT5rbzAg/o.jpg,False,https://www.yelp.com/biz/nightlife-san-francisco-4?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,944,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 37.769798806043, 'longitude': -122.466702461243}",[],$$,"{'address1': '55 Music Concourse Dr', 'address2': '', 'address3': 'California Academy of Sciences', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['55 Music Concourse Dr', 'California Academy of Sciences', 'San Francisco, CA 94118']}",+14153798000,(415) 379-8000,2837.649665310564
415,yNMCITEPGh6cgqd6VDfQOg,nob-hill-cafe-san-francisco,Nob Hill Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/31dH6qEd2WNdGm42sR0VaA/o.jpg,False,https://www.yelp.com/biz/nob-hill-cafe-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1411,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 37.7932599, 'longitude': -122.41262}","['pickup', 'delivery']",$$,"{'address1': '1152 Taylor St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['1152 Taylor St', 'San Francisco, CA 94108']}",+14157766500,(415) 776-6500,4158.0714029354485
416,d55pCEHeWg0Si5Jg9Zp_ow,palmetto-superfoods-san-francisco-3,Palmetto Superfoods,https://s3-media2.fl.yelpcdn.com/bphoto/NiKb0UIgZa0pbGuYTVAlTQ/o.jpg,False,https://www.yelp.com/biz/palmetto-superfoods-san-francisco-3?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,400,"[{'alias': 'acaibowls', 'title': 'Acai Bowls'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 37.78333, 'longitude': -122.4614}","['pickup', 'delivery']",$$,"{'address1': '202 Clement St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['202 Clement St', 'San Francisco, CA 94118']}",+14152340913,(415) 234-0913,3317.0602222401817
417,CS0pUlk25RV2-vhKFFbxqA,the-progress-san-francisco-2,The Progress,https://s3-media1.fl.yelpcdn.com/bphoto/96Z9PmZJiWl0uf2ssiuEgg/o.jpg,False,https://www.yelp.com/biz/the-progress-san-francisco-2?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,943,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 37.7836608886719, 'longitude': -122.433074951172}",[],$$$$,"{'address1': '1525 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1525 Fillmore St', 'San Francisco, CA 94115']}",+14156731294,(415) 673-1294,2548.9070794457953
418,GIl4gBFUknk9HJD3wvQI1Q,keeva-indian-kitchen-san-francisco,Keeva Indian Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/OnXX7TBSmvEYvcz4cNWs3Q/o.jpg,False,https://www.yelp.com/biz/keeva-indian-kitchen-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,641,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"{'latitude': 37.78295, 'longitude': -122.46899}","['pickup', 'delivery']",$$,"{'address1': '908 Clement St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['908 Clement St', 'San Francisco, CA 94118']}",+14157424010,(415) 742-4010,3762.3798457186303
419,uEucSd4jwY_zb10AcEye_g,spqr-san-francisco,SPQR,https://s3-media2.fl.yelpcdn.com/bphoto/hq5R_ns2s2JDStiqTuomIQ/o.jpg,False,https://www.yelp.com/biz/spqr-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,2026,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 37.78725, 'longitude': -122.43376}",['delivery'],$$$$,"{'address1': '1911 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1911 Fillmore St', 'San Francisco, CA 94115']}",+14157717779,(415) 771-7779,2945.487020783986
420,C0whbbQhUMBv8X-Mmtqrcg,house-of-nanking-san-francisco,House of Nanking,https://s3-media2.fl.yelpcdn.com/bphoto/YC61C4rA43FQkROtkflXdQ/o.jpg,False,https://www.yelp.com/biz/house-of-nanking-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,3616,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 37.79649, 'longitude': -122.405392}","['pickup', 'delivery']",$$,"{'address1': '919 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['919 Kearny St', 'San Francisco, CA 94133']}",+14154211429,(415) 421-1429,4807.385841415553
421,vMiM0kaavveZZ61lBe-LJg,plentea-san-francisco-2,Plentea,https://s3-media2.fl.yelpcdn.com/bphoto/rMn9zanRXchnRiU_LLgoKw/o.jpg,False,https://www.yelp.com/biz/plentea-san-francisco-2?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,2046,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 37.7914264423265, 'longitude': -122.404249032891}","['pickup', 'delivery']",$,"{'address1': '341 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['341 Kearny St', 'San Francisco, CA 94108']}",+14157570223,(415) 757-0223,4419.33034353537
422,d40PbnRah7AWH_dclw1h_Q,rintaro-san-francisco-4,Rintaro,https://s3-media1.fl.yelpcdn.com/bphoto/w-XxiV9K2KGisIo2r-hcdw/o.jpg,False,https://www.yelp.com/biz/rintaro-san-francisco-4?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,754,"[{'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,"{'latitude': 37.76881, 'longitude': -122.41511}",['delivery'],$$$,"{'address1': '82 14th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['82 14th St', 'San Francisco, CA 94103']}",+14155897022,(415) 589-7022,2071.4305270365676
423,bHSeqavEfBI1ehg6Oyn8uA,mr-pollo-san-francisco-3,Mr Pollo,https://s3-media1.fl.yelpcdn.com/bphoto/MOipCrHn-8c0PbmybrSs1g/o.jpg,False,https://www.yelp.com/biz/mr-pollo-san-francisco-3?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,620,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 37.75195, 'longitude': -122.41812}","['restaurant_reservation', 'delivery']",$$$,"{'address1': '2823 Mission St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2823 Mission St', 'San Francisco, CA 94110']}",+18609129168,(860) 912-9168,1887.9615853631224
424,NGIJa15WL41RKgIh9x6RAg,hard-knox-cafe-san-francisco-2,Hard Knox Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/POQ8V8aDt5KzNLdLY8Tk_A/o.jpg,False,https://www.yelp.com/biz/hard-knox-cafe-san-francisco-2?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1828,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}]",4.0,"{'latitude': 37.78222, 'longitude': -122.48574}","['pickup', 'delivery']",$$,"{'address1': '2448 Clement St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['2448 Clement St', 'San Francisco, CA 94121']}",+14157523770,(415) 752-3770,4933.032535679411
425,-NbDKVqG170J19MqSQ5q_A,the-mill-san-francisco,The Mill,https://s3-media2.fl.yelpcdn.com/bphoto/3mYaiweH3tRKTLSLj24hVA/o.jpg,False,https://www.yelp.com/biz/the-mill-san-francisco?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,1259,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 37.7764801534107, 'longitude': -122.437750024358}",['delivery'],$$,"{'address1': '736 Divisadero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['736 Divisadero St', 'San Francisco, CA 94117']}",+14153451953,(415) 345-1953,1736.2808394903705
426,zTIN_rpW3koEcoEmGN3DwA,lombard-street-san-francisco-3,Lombard Street,https://s3-media1.fl.yelpcdn.com/bphoto/YYOG5PRb8UL81Vf9ordQGQ/o.jpg,False,https://www.yelp.com/biz/lombard-street-san-francisco-3?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,801,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]",4.0,"{'latitude': 37.8020957604717, 'longitude': -122.418835306054}",[],,"{'address1': '1000-1099 Lombard St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1000-1099 Lombard St', 'San Francisco, CA 94133']}",,,4835.242158439097
427,5PGFsnFhDlpYVDI3TRNH6w,dancing-yak-san-francisco-10,Dancing Yak,https://s3-media2.fl.yelpcdn.com/bphoto/CWzzRrjJlGqCV8DJ63k4RA/o.jpg,False,https://www.yelp.com/biz/dancing-yak-san-francisco-10?adjust_creative=NXMf1z1YJpWh_9v3tikHEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NXMf1z1YJpWh_9v3tikHEA,613,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 37.76852, 'longitude': -122.42259}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '280 Valencia St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['280 Valencia St', 'San Francisco, CA 94103']}",+14155254857,(415) 525-4857,1486.4246862272382
